string,counts,energy_M,feasible
'10011111,8,6,infeasible
'00100010,27,2,feasible
'10100001,44,3,feasible
'00110001,33,3,feasible
'00101001,31,3,feasible
'10100010,21,3,feasible
'00110010,19,3,feasible
'00100011,19,3,feasible
'11000010,18,3,feasible
'01100010,16,3,feasible
'00100110,15,3,feasible
'01010010,11,3,feasible
'01001010,10,3,feasible
'00101010,9,3,feasible
'11100001,36,4,feasible
'10100101,35,4,feasible
'01010101,29,4,feasible
'01100110,28,4,feasible
'11000101,28,4,feasible
'11000011,21,4,feasible
'00110101,21,4,feasible
'00100111,20,4,feasible
'11100010,19,4,feasible
'10100011,19,4,feasible
'01101001,17,4,feasible
'10100110,17,4,feasible
'01110001,16,4,feasible
'10110010,15,4,feasible
'10101001,15,4,feasible
'01010011,14,4,feasible
'11000110,13,4,feasible
'00110110,13,4,feasible
'00110011,13,4,feasible
'01101010,12,4,feasible
'01100011,12,4,feasible
'00101101,12,4,feasible
'11010010,12,4,feasible
'01001110,11,4,feasible
'00111001,11,4,feasible
'11001010,11,4,feasible
'01110010,9,4,feasible
'10110001,8,4,feasible
'01001011,8,4,feasible
'01010110,7,4,feasible
'00101110,7,4,feasible
'00101011,7,4,feasible
'01001101,6,4,feasible
'10101010,5,4,feasible
'00111010,4,4,feasible
'01011010,2,4,feasible
'11100110,32,5,feasible
'01110101,32,5,feasible
'11100011,24,5,feasible
'11010101,24,5,feasible
'10100111,23,5,feasible
'11100101,22,5,feasible
'01111001,19,5,feasible
'10101101,18,5,feasible
'00111101,18,5,feasible
'01011101,17,5,feasible
'01101101,17,5,feasible
'11110001,16,5,feasible
'01110110,14,5,feasible
'11010011,13,5,feasible
'11001101,13,5,feasible
'01100111,13,5,feasible
'00101111,12,5,feasible
'11110010,11,5,feasible
'11000111,11,5,feasible
'10110110,11,5,feasible
'01011011,10,5,feasible
'00111110,10,5,feasible
'01010111,10,5,feasible
'10110101,10,5,feasible
'11101010,10,5,feasible
'01110011,9,5,feasible
'11010110,9,5,feasible
'10111001,9,5,feasible
'11101001,9,5,feasible
'10110011,8,5,feasible
'01101011,8,5,feasible
'01011110,8,5,feasible
'10101110,8,5,feasible
'01111010,7,5,feasible
'01101110,7,5,feasible
'11001110,7,5,feasible
'11001011,7,5,feasible
'01001111,7,5,feasible
'00110111,6,5,feasible
'10101011,5,5,feasible
'10111010,4,5,feasible
'11011010,3,5,feasible
'00111011,2,5,feasible
'01111101,25,6,feasible
'11101101,23,6,feasible
'11110101,19,6,feasible
'11010111,16,6,feasible
'11110110,13,6,feasible
'11111001,12,6,feasible
'01110111,11,6,feasible
'11011101,10,6,feasible
'10111101,9,6,feasible
'11011011,9,6,feasible
'10111110,8,6,feasible
'11110011,8,6,feasible
'11111010,7,6,feasible
'01111110,7,6,feasible
'01011111,7,6,feasible
'11001111,7,6,feasible
'10101111,6,6,feasible
'11100111,6,6,feasible
'10111011,6,6,feasible
'10110111,6,6,feasible
'11101011,5,6,feasible
'01101111,5,6,feasible
'01111011,5,6,feasible
'00111111,4,6,feasible
'11101110,4,6,feasible
'11011110,3,6,feasible
'11111101,13,7,feasible
'11110111,7,7,feasible
'11111011,5,7,feasible
'01111111,5,7,feasible
'11111110,4,7,feasible
'11011111,3,7,feasible
'11101111,3,7,feasible
'10111111,3,7,feasible
'11111111,4,8,feasible
