string,counts,energy_M,feasible
'10000011,9,3,infeasible
'00010110,7,3,infeasible
'00011010,6,3,infeasible
'10000110,5,3,infeasible
'10001010,5,3,infeasible
'10010010,5,3,infeasible
'00111100,37,4,infeasible
'01011100,34,4,infeasible
'01011001,32,4,infeasible
'10011001,30,4,infeasible
'01100101,30,4,infeasible
'11010001,29,4,infeasible
'01111000,27,4,infeasible
'01000111,27,4,infeasible
'11001001,27,4,infeasible
'10010101,27,4,infeasible
'00011101,23,4,infeasible
'01110100,23,4,infeasible
'10111000,22,4,infeasible
'10011100,20,4,infeasible
'11011000,19,4,infeasible
'11100100,19,4,infeasible
'01101100,18,4,infeasible
'10101100,18,4,infeasible
'10001101,17,4,infeasible
'00011011,17,4,infeasible
'11101000,17,4,infeasible
'11001100,17,4,infeasible
'11110000,15,4,infeasible
'10010011,11,4,infeasible
'00010111,11,4,infeasible
'00011110,10,4,infeasible
'10110100,10,4,infeasible
'00001111,10,4,infeasible
'11010100,9,4,infeasible
'10000111,8,4,infeasible
'10011010,8,4,infeasible
'10001011,7,4,infeasible
'10001110,6,4,infeasible
'10010110,5,4,infeasible
'10011101,27,5,infeasible
'01111100,26,5,infeasible
'11111000,23,5,infeasible
'10111100,22,5,infeasible
'11011100,20,5,infeasible
'11101100,14,5,infeasible
'11011001,14,5,infeasible
'11110100,11,5,infeasible
'10010111,7,5,infeasible
'00011111,5,5,infeasible
'10011011,5,5,infeasible
'10001111,5,5,infeasible
'10011110,3,5,infeasible
'11111100,16,6,infeasible
'10011111,3,6,infeasible
'00100010,15,2,feasible
'00110001,44,3,feasible
'10100001,40,3,feasible
'00101001,35,3,feasible
'10100010,15,3,feasible
'11000010,12,3,feasible
'00100011,10,3,feasible
'00110010,9,3,feasible
'01001010,8,3,feasible
'00100110,8,3,feasible
'01100010,7,3,feasible
'00101010,6,3,feasible
'01010010,5,3,feasible
'00111001,45,4,feasible
'01110001,38,4,feasible
'01001101,32,4,feasible
'11000101,32,4,feasible
'10110001,30,4,feasible
'01010101,30,4,feasible
'00110101,28,4,feasible
'11100001,28,4,feasible
'01101001,27,4,feasible
'10101001,27,4,feasible
'01011010,16,4,feasible
'10100101,15,4,feasible
'00101101,13,4,feasible
'00111010,10,4,feasible
'00101011,10,4,feasible
'11000110,10,4,feasible
'10110010,10,4,feasible
'11000011,10,4,feasible
'01100011,9,4,feasible
'00101110,9,4,feasible
'01100110,8,4,feasible
'01001110,8,4,feasible
'01010110,8,4,feasible
'01010011,7,4,feasible
'10101010,7,4,feasible
'00100111,6,4,feasible
'11100010,6,4,feasible
'00110011,6,4,feasible
'10100011,6,4,feasible
'01101010,6,4,feasible
'01110010,6,4,feasible
'11001010,6,4,feasible
'01001011,5,4,feasible
'00110110,4,4,feasible
'10100110,4,4,feasible
'11010010,3,4,feasible
'11110001,30,5,feasible
'10111001,27,5,feasible
'11010101,26,5,feasible
'01110101,26,5,feasible
'01011101,24,5,feasible
'01101101,23,5,feasible
'11001101,22,5,feasible
'00111101,21,5,feasible
'11000111,21,5,feasible
'11101001,20,5,feasible
'11100101,19,5,feasible
'10110101,17,5,feasible
'01111001,16,5,feasible
'01010111,14,5,feasible
'10101101,13,5,feasible
'11100110,11,5,feasible
'11100011,11,5,feasible
'01001111,11,5,feasible
'01110110,10,5,feasible
'11011010,10,5,feasible
'01011110,10,5,feasible
'01101110,10,5,feasible
'01111010,9,5,feasible
'01110011,9,5,feasible
'00101111,8,5,feasible
'01011011,8,5,feasible
'10100111,8,5,feasible
'10111010,8,5,feasible
'01100111,8,5,feasible
'10110011,7,5,feasible
'00110111,7,5,feasible
'10110110,7,5,feasible
'11101010,7,5,feasible
'10101011,7,5,feasible
'01101011,6,5,feasible
'11010110,6,5,feasible
'00111110,5,5,feasible
'11001011,5,5,feasible
'11010011,4,5,feasible
'11001110,4,5,feasible
'10101110,3,5,feasible
'11110010,3,5,feasible
'00111011,3,5,feasible
'11101101,23,6,feasible
'01111101,21,6,feasible
'01110111,19,6,feasible
'11111001,19,6,feasible
'11011101,16,6,feasible
'10111101,16,6,feasible
'11110101,9,6,feasible
'11101110,9,6,feasible
'01101111,9,6,feasible
'01111110,9,6,feasible
'11001111,8,6,feasible
'00111111,8,6,feasible
'10111011,8,6,feasible
'10111110,8,6,feasible
'11100111,8,6,feasible
'10101111,5,6,feasible
'11110110,5,6,feasible
'11110011,5,6,feasible
'01111011,5,6,feasible
'10110111,4,6,feasible
'11101011,4,6,feasible
'11010111,4,6,feasible
'11111010,2,6,feasible
'11011011,2,6,feasible
'11011110,2,6,feasible
'01011111,2,6,feasible
'11111101,21,7,feasible
'01111111,9,7,feasible
'11110111,9,7,feasible
'10111111,8,7,feasible
'11101111,7,7,feasible
'11111110,6,7,feasible
'11011111,5,7,feasible
'11111011,4,7,feasible
'11111111,5,8,feasible
