string,counts,energy_M,feasible
'01100101,41,4,infeasible
'11100100,36,4,infeasible
'01101100,32,4,infeasible
'01110100,31,4,infeasible
'10110100,29,4,infeasible
'11001100,28,4,infeasible
'01011001,26,4,infeasible
'11010100,26,4,infeasible
'01111000,23,4,infeasible
'11010001,23,4,infeasible
'10001101,22,4,infeasible
'11110000,22,4,infeasible
'10101100,21,4,infeasible
'01000111,21,4,infeasible
'11101000,21,4,infeasible
'11001001,20,4,infeasible
'00011101,20,4,infeasible
'10011001,20,4,infeasible
'01011100,19,4,infeasible
'10011100,18,4,infeasible
'11011000,17,4,infeasible
'00111100,17,4,infeasible
'10111000,16,4,infeasible
'10010101,16,4,infeasible
'10010011,13,4,infeasible
'10000111,12,4,infeasible
'00011011,11,4,infeasible
'10011010,11,4,infeasible
'00001111,11,4,infeasible
'00011110,11,4,infeasible
'00010111,10,4,infeasible
'10001110,8,4,infeasible
'10010110,6,4,infeasible
'10001011,5,4,infeasible
'11101100,25,5,infeasible
'11110100,23,5,infeasible
'01111100,22,5,infeasible
'10111100,17,5,infeasible
'11011001,15,5,infeasible
'11111000,14,5,infeasible
'11011100,14,5,infeasible
'10011101,12,5,infeasible
'10001111,9,5,infeasible
'00011111,7,5,infeasible
'10010111,6,5,infeasible
'10011110,5,5,infeasible
'10011011,2,5,infeasible
'11111100,8,6,infeasible
'10011111,3,6,infeasible
'00100010,19,2,feasible
'10100001,64,3,feasible
'00110001,51,3,feasible
'00101001,42,3,feasible
'00100011,22,3,feasible
'00101010,12,3,feasible
'01001010,11,3,feasible
'00100110,9,3,feasible
'00110010,9,3,feasible
'11000010,8,3,feasible
'01010010,7,3,feasible
'10100010,4,3,feasible
'01100010,4,3,feasible
'11100001,37,4,feasible
'11000101,35,4,feasible
'10100101,33,4,feasible
'01110001,32,4,feasible
'01010101,32,4,feasible
'00110101,31,4,feasible
'00101101,29,4,feasible
'01101001,24,4,feasible
'01001101,24,4,feasible
'10110001,24,4,feasible
'10101001,21,4,feasible
'00111001,21,4,feasible
'10100011,13,4,feasible
'01100011,13,4,feasible
'01100110,13,4,feasible
'01001011,12,4,feasible
'00100111,12,4,feasible
'00101011,10,4,feasible
'01110010,10,4,feasible
'00110011,10,4,feasible
'10100110,10,4,feasible
'00110110,9,4,feasible
'11000110,9,4,feasible
'10110010,8,4,feasible
'01010011,8,4,feasible
'11000011,7,4,feasible
'01001110,7,4,feasible
'01010110,6,4,feasible
'00101110,6,4,feasible
'11010010,6,4,feasible
'01011010,6,4,feasible
'00111010,5,4,feasible
'10101010,5,4,feasible
'11001010,4,4,feasible
'11100010,4,4,feasible
'01101010,2,4,feasible
'01110101,29,5,feasible
'11100101,26,5,feasible
'11110001,25,5,feasible
'11001101,24,5,feasible
'01101101,23,5,feasible
'01111001,21,5,feasible
'01011101,20,5,feasible
'00111101,20,5,feasible
'11010101,18,5,feasible
'10111001,17,5,feasible
'10101101,17,5,feasible
'10110101,16,5,feasible
'11101001,15,5,feasible
'01101011,12,5,feasible
'11100110,12,5,feasible
'01100111,11,5,feasible
'01011110,11,5,feasible
'11110010,11,5,feasible
'11000111,10,5,feasible
'01110110,9,5,feasible
'01001111,9,5,feasible
'11011010,9,5,feasible
'10100111,8,5,feasible
'01010111,7,5,feasible
'11100011,7,5,feasible
'00111110,7,5,feasible
'10110011,7,5,feasible
'10101011,7,5,feasible
'00110111,7,5,feasible
'11001110,6,5,feasible
'11010011,6,5,feasible
'01011011,6,5,feasible
'11010110,6,5,feasible
'10111010,6,5,feasible
'00101111,5,5,feasible
'00111011,5,5,feasible
'01110011,5,5,feasible
'11101010,4,5,feasible
'10101110,4,5,feasible
'10110110,4,5,feasible
'01101110,3,5,feasible
'01111010,3,5,feasible
'11001011,2,5,feasible
'01111101,32,6,feasible
'11101101,22,6,feasible
'10111101,17,6,feasible
'11011101,14,6,feasible
'11110101,13,6,feasible
'01110111,10,6,feasible
'11110011,10,6,feasible
'11100111,9,6,feasible
'11111010,8,6,feasible
'01011111,8,6,feasible
'10101111,7,6,feasible
'11111001,7,6,feasible
'11011110,7,6,feasible
'11010111,6,6,feasible
'01111011,6,6,feasible
'11001111,5,6,feasible
'11101011,5,6,feasible
'11101110,5,6,feasible
'11011011,5,6,feasible
'10111110,5,6,feasible
'01111110,4,6,feasible
'00111111,4,6,feasible
'10110111,4,6,feasible
'11110110,3,6,feasible
'10111011,2,6,feasible
'01101111,2,6,feasible
'11111101,14,7,feasible
'11011111,6,7,feasible
'11101111,5,7,feasible
'11111110,5,7,feasible
'10111111,4,7,feasible
'11110111,3,7,feasible
'01111111,3,7,feasible
'11111011,2,7,feasible
'11111111,3,8,feasible
