string,counts,energy_M,feasible
'01111101,25,6,feasible
'11111001,20,6,feasible
'01011111,20,6,feasible
'11011101,19,6,feasible
'11110101,17,6,feasible
'01111110,14,6,feasible
'10111101,14,6,feasible
'11100111,13,6,feasible
'11101101,11,6,feasible
'01101111,10,6,feasible
'11110011,10,6,feasible
'11111010,9,6,feasible
'01111011,9,6,feasible
'10101111,8,6,feasible
'11011011,8,6,feasible
'10111110,8,6,feasible
'01110111,8,6,feasible
'11010111,8,6,feasible
'11001111,7,6,feasible
'10111011,7,6,feasible
'00111111,6,6,feasible
'11110110,6,6,feasible
'11101011,6,6,feasible
'11011110,5,6,feasible
'10110111,5,6,feasible
'11101110,4,6,feasible
'11111101,24,7,feasible
'11011111,11,7,feasible
'01111111,10,7,feasible
'11111110,9,7,feasible
'11110111,7,7,feasible
'11101111,6,7,feasible
'11111011,5,7,feasible
'10111111,3,7,feasible
'11111111,8,8,feasible
