string,counts,energy_M,feasible
'01101010,11,4,feasible
'01001110,11,4,feasible
'10100110,10,4,feasible
'11010010,10,4,feasible
'01010011,10,4,feasible
'01110010,10,4,feasible
'11000110,10,4,feasible
'01100011,9,4,feasible
'11000011,7,4,feasible
'11001010,5,4,feasible
'01011010,4,4,feasible
'01111001,50,5,feasible
'01110101,40,5,feasible
'01101101,40,5,feasible
'00111101,36,5,feasible
'01011101,32,5,feasible
'11110001,28,5,feasible
'10111001,25,5,feasible
'11101001,25,5,feasible
'11100101,22,5,feasible
'10110101,19,5,feasible
'11001101,17,5,feasible
'11010101,17,5,feasible
'01110011,15,5,feasible
'10101101,14,5,feasible
'10110110,12,5,feasible
'00111110,11,5,feasible
'10100111,11,5,feasible
'11100110,11,5,feasible
'01111010,10,5,feasible
'01011110,10,5,feasible
'00101111,10,5,feasible
'00110111,10,5,feasible
'11001011,9,5,feasible
'11000111,9,5,feasible
'11101010,9,5,feasible
'10101110,8,5,feasible
'01110110,8,5,feasible
'00111011,8,5,feasible
'01100111,8,5,feasible
'11100011,8,5,feasible
'11110010,8,5,feasible
'11001110,7,5,feasible
'11010011,7,5,feasible
'10110011,7,5,feasible
'01010111,6,5,feasible
'10101011,6,5,feasible
'01001111,6,5,feasible
'01101011,6,5,feasible
'01011011,5,5,feasible
'01101110,5,5,feasible
'11010110,5,5,feasible
'10111010,5,5,feasible
'11011010,4,5,feasible
'01111101,36,6,feasible
'11111001,33,6,feasible
'11011101,23,6,feasible
'11110101,22,6,feasible
'11101101,20,6,feasible
'10111101,19,6,feasible
'01101111,13,6,feasible
'01111011,12,6,feasible
'01111110,11,6,feasible
'11011110,11,6,feasible
'11101011,11,6,feasible
'01110111,10,6,feasible
'11111010,10,6,feasible
'11011011,10,6,feasible
'10101111,10,6,feasible
'00111111,10,6,feasible
'10111011,9,6,feasible
'11100111,8,6,feasible
'01011111,8,6,feasible
'10110111,8,6,feasible
'11001111,7,6,feasible
'11101110,7,6,feasible
'11110110,6,6,feasible
'11010111,5,6,feasible
'11110011,5,6,feasible
'10111110,4,6,feasible
'01111111,16,7,feasible
'11111101,15,7,feasible
'11011111,11,7,feasible
'11111011,8,7,feasible
'11111110,6,7,feasible
'11110111,5,7,feasible
'10111111,4,7,feasible
'11101111,3,7,feasible
'11111111,9,8,feasible
