string,counts,energy_M,feasible
'11011110,12,6,feasible
'11101101,12,6,feasible
'10111110,11,6,feasible
'11110110,10,6,feasible
'01101111,10,6,feasible
'11100111,10,6,feasible
'01011111,10,6,feasible
'11010111,8,6,feasible
'01110111,8,6,feasible
'10101111,7,6,feasible
'11101110,7,6,feasible
'11111010,7,6,feasible
'11110011,7,6,feasible
'00111111,6,6,feasible
'10110111,6,6,feasible
'11101011,5,6,feasible
'11001111,5,6,feasible
'11011011,4,6,feasible
'11111101,28,7,feasible
'01111111,13,7,feasible
'10111111,11,7,feasible
'11111110,10,7,feasible
'11011111,10,7,feasible
'11110111,9,7,feasible
'11101111,7,7,feasible
'11111011,4,7,feasible
'11111111,8,8,feasible
