string,counts,energy_M,feasible
'00000111,7,3,infeasible
'01000011,7,3,infeasible
'01000110,7,3,infeasible
'01011100,41,4,infeasible
'01101100,33,4,infeasible
'00111100,31,4,infeasible
'00011101,30,4,infeasible
'10011100,30,4,infeasible
'11100100,30,4,infeasible
'01100101,29,4,infeasible
'10110100,28,4,infeasible
'10011001,27,4,infeasible
'01011001,27,4,infeasible
'10101100,26,4,infeasible
'11010100,24,4,infeasible
'01111000,23,4,infeasible
'11110000,23,4,infeasible
'10111000,22,4,infeasible
'10001101,20,4,infeasible
'11011000,18,4,infeasible
'01110100,18,4,infeasible
'11001001,17,4,infeasible
'00011110,17,4,infeasible
'10010101,16,4,infeasible
'11101000,16,4,infeasible
'11001100,13,4,infeasible
'00001111,12,4,infeasible
'11010001,12,4,infeasible
'10001110,12,4,infeasible
'10010011,10,4,infeasible
'10000111,9,4,infeasible
'01000111,8,4,infeasible
'00011011,7,4,infeasible
'10011010,6,4,infeasible
'10001011,5,4,infeasible
'10010110,4,4,infeasible
'00010111,3,4,infeasible
'11110100,36,5,infeasible
'01111100,32,5,infeasible
'11011001,24,5,infeasible
'11011100,23,5,infeasible
'10111100,21,5,infeasible
'11111000,21,5,infeasible
'10011101,16,5,infeasible
'11101100,16,5,infeasible
'10011011,12,5,infeasible
'10010111,11,5,infeasible
'10011110,10,5,infeasible
'00011111,9,5,infeasible
'10001111,4,5,infeasible
'11111100,18,6,infeasible
'10011111,6,6,infeasible
'00100010,22,2,feasible
'00101001,33,3,feasible
'00110001,32,3,feasible
'10100001,29,3,feasible
'01100010,19,3,feasible
'10100010,18,3,feasible
'01001010,12,3,feasible
'11000010,11,3,feasible
'00101010,11,3,feasible
'00100110,10,3,feasible
'00110010,10,3,feasible
'00100011,9,3,feasible
'01010010,8,3,feasible
'00110101,39,4,feasible
'01101001,37,4,feasible
'01010101,34,4,feasible
'00101101,30,4,feasible
'00111001,29,4,feasible
'01110001,26,4,feasible
'01001101,26,4,feasible
'11100001,22,4,feasible
'10101001,21,4,feasible
'01100110,18,4,feasible
'11000101,17,4,feasible
'01101010,16,4,feasible
'10100101,14,4,feasible
'11100010,13,4,feasible
'00100111,13,4,feasible
'01011010,12,4,feasible
'00110110,12,4,feasible
'00101011,12,4,feasible
'10100011,11,4,feasible
'01100011,10,4,feasible
'00110011,10,4,feasible
'00101110,9,4,feasible
'10110010,9,4,feasible
'10110001,9,4,feasible
'11000110,9,4,feasible
'01001011,9,4,feasible
'00111010,8,4,feasible
'01010011,8,4,feasible
'10101010,8,4,feasible
'10100110,7,4,feasible
'01110010,7,4,feasible
'11000011,6,4,feasible
'01001110,5,4,feasible
'01010110,5,4,feasible
'11001010,4,4,feasible
'11010010,2,4,feasible
'01101101,51,5,feasible
'01011101,41,5,feasible
'01110101,38,5,feasible
'00111101,33,5,feasible
'11001101,26,5,feasible
'01111001,23,5,feasible
'11100101,22,5,feasible
'11101001,19,5,feasible
'11010101,18,5,feasible
'10110101,16,5,feasible
'10101101,16,5,feasible
'11110001,15,5,feasible
'00111110,14,5,feasible
'11010110,13,5,feasible
'00110111,12,5,feasible
'11100110,12,5,feasible
'00111011,12,5,feasible
'01110011,12,5,feasible
'10110011,10,5,feasible
'01011110,10,5,feasible
'01100111,10,5,feasible
'01101011,10,5,feasible
'10111001,10,5,feasible
'01001111,10,5,feasible
'01110110,9,5,feasible
'01101110,8,5,feasible
'11000111,8,5,feasible
'11011010,8,5,feasible
'11001110,7,5,feasible
'01111010,7,5,feasible
'10110110,7,5,feasible
'10100111,7,5,feasible
'11110010,7,5,feasible
'11001011,7,5,feasible
'11101010,6,5,feasible
'00101111,6,5,feasible
'10101110,6,5,feasible
'11010011,5,5,feasible
'01011011,5,5,feasible
'10101011,5,5,feasible
'10111010,5,5,feasible
'01010111,5,5,feasible
'11100011,3,5,feasible
'01111101,61,6,feasible
'11011101,31,6,feasible
'11101101,25,6,feasible
'10111101,23,6,feasible
'11110101,19,6,feasible
'01011111,18,6,feasible
'11111001,17,6,feasible
'01111110,15,6,feasible
'11111010,15,6,feasible
'01111011,14,6,feasible
'11011110,10,6,feasible
'11010111,10,6,feasible
'00111111,9,6,feasible
'01101111,9,6,feasible
'11110110,8,6,feasible
'10111011,8,6,feasible
'11110011,8,6,feasible
'10111110,7,6,feasible
'11011011,7,6,feasible
'11001111,7,6,feasible
'11101110,6,6,feasible
'01110111,6,6,feasible
'10101111,5,6,feasible
'11101011,4,6,feasible
'11100111,3,6,feasible
'10110111,3,6,feasible
'11111101,39,7,feasible
'11011111,10,7,feasible
'11111110,10,7,feasible
'11111011,8,7,feasible
'11101111,8,7,feasible
'01111111,7,7,feasible
'11110111,2,7,feasible
'10111111,2,7,feasible
'11111111,4,8,feasible
