string,counts,energy_M,feasible
'11010010,10,4,feasible
'11000110,10,4,feasible
'00111010,10,4,feasible
'01010110,10,4,feasible
'00110110,9,4,feasible
'00101110,9,4,feasible
'01001011,9,4,feasible
'01011010,8,4,feasible
'10110010,7,4,feasible
'10100110,6,4,feasible
'10101010,6,4,feasible
'01101010,5,4,feasible
'01110010,4,4,feasible
'11001010,3,4,feasible
'01110101,37,5,feasible
'11100101,37,5,feasible
'11010101,33,5,feasible
'11110001,31,5,feasible
'01101101,30,5,feasible
'10110101,25,5,feasible
'01011101,25,5,feasible
'11100011,23,5,feasible
'11000111,21,5,feasible
'01010111,18,5,feasible
'11001101,18,5,feasible
'11101001,18,5,feasible
'01100111,16,5,feasible
'01110110,14,5,feasible
'00111101,14,5,feasible
'01111001,13,5,feasible
'11010110,11,5,feasible
'00101111,11,5,feasible
'10110011,11,5,feasible
'10100111,11,5,feasible
'11100110,11,5,feasible
'11001110,10,5,feasible
'10111001,10,5,feasible
'01001111,10,5,feasible
'01011110,10,5,feasible
'10101011,10,5,feasible
'00110111,10,5,feasible
'11101010,9,5,feasible
'01110011,9,5,feasible
'01011011,8,5,feasible
'01101011,7,5,feasible
'01101110,7,5,feasible
'11001011,7,5,feasible
'11011010,7,5,feasible
'11010011,6,5,feasible
'00111011,6,5,feasible
'10101101,6,5,feasible
'10101110,6,5,feasible
'01111010,5,5,feasible
'10110110,5,5,feasible
'00111110,4,5,feasible
'10111010,4,5,feasible
'11110010,3,5,feasible
'11110101,34,6,feasible
'11001111,21,6,feasible
'11101101,19,6,feasible
'11011101,19,6,feasible
'01111101,17,6,feasible
'11010111,16,6,feasible
'10111101,15,6,feasible
'11100111,14,6,feasible
'11101110,12,6,feasible
'11111001,10,6,feasible
'01011111,9,6,feasible
'10101111,9,6,feasible
'01111011,9,6,feasible
'11110011,9,6,feasible
'10110111,9,6,feasible
'01101111,9,6,feasible
'10111110,8,6,feasible
'01111110,8,6,feasible
'11101011,8,6,feasible
'00111111,7,6,feasible
'01110111,7,6,feasible
'11110110,7,6,feasible
'11111010,6,6,feasible
'11011110,6,6,feasible
'11011011,6,6,feasible
'10111011,5,6,feasible
'01111111,18,7,feasible
'11111101,18,7,feasible
'11110111,13,7,feasible
'11111110,8,7,feasible
'11011111,8,7,feasible
'11111011,8,7,feasible
'11101111,6,7,feasible
'10111111,3,7,feasible
'11111111,9,8,feasible
