string,counts,energy_M,feasible
'00110111,22,5,feasible
'01111010,21,5,feasible
'01101101,21,5,feasible
'01110101,21,5,feasible
'00111110,20,5,feasible
'10111001,19,5,feasible
'00111101,18,5,feasible
'11011010,18,5,feasible
'11110010,18,5,feasible
'01101011,17,5,feasible
'11110001,17,5,feasible
'01011101,17,5,feasible
'10101101,17,5,feasible
'00111011,17,5,feasible
'01111001,16,5,feasible
'11001110,16,5,feasible
'11101010,16,5,feasible
'01110011,16,5,feasible
'10111010,16,5,feasible
'10110101,16,5,feasible
'10110110,16,5,feasible
'01101110,15,5,feasible
'11101001,14,5,feasible
'01100111,14,5,feasible
'01110110,14,5,feasible
'11100110,14,5,feasible
'11010011,13,5,feasible
'10100111,13,5,feasible
'00101111,12,5,feasible
'11010110,12,5,feasible
'10101011,12,5,feasible
'01011110,10,5,feasible
'10110011,9,5,feasible
'11100011,9,5,feasible
'11001011,9,5,feasible
'01011011,8,5,feasible
'11000111,7,5,feasible
'01001111,7,5,feasible
'11101101,29,6,feasible
'01111110,27,6,feasible
'11110101,25,6,feasible
'11101110,22,6,feasible
'01111101,21,6,feasible
'10111101,20,6,feasible
'11110110,18,6,feasible
'10111011,16,6,feasible
'01101111,16,6,feasible
'11011011,15,6,feasible
'01011111,14,6,feasible
'11111001,14,6,feasible
'11011101,14,6,feasible
'11111010,13,6,feasible
'10110111,11,6,feasible
'11011110,11,6,feasible
'11100111,10,6,feasible
'11010111,10,6,feasible
'10111110,10,6,feasible
'01110111,10,6,feasible
'01111011,10,6,feasible
'11001111,9,6,feasible
'00111111,8,6,feasible
'11110011,8,6,feasible
'11101011,8,6,feasible
'10101111,7,6,feasible
'11111101,26,7,feasible
'01111111,16,7,feasible
'11111110,16,7,feasible
'11011111,14,7,feasible
'11110111,11,7,feasible
'11101111,11,7,feasible
'11111011,10,7,feasible
'10111111,9,7,feasible
'11111111,21,8,feasible
