string,counts,energy_M,feasible
'11101100,22,5,infeasible
'11111000,20,5,infeasible
'01111100,19,5,infeasible
'11011001,16,5,infeasible
'10111100,16,5,infeasible
'10011101,16,5,infeasible
'11110100,15,5,infeasible
'10010111,10,5,infeasible
'11011100,10,5,infeasible
'00011111,8,5,infeasible
'10011110,8,5,infeasible
'10011011,6,5,infeasible
'10001111,6,5,infeasible
'11111100,17,6,infeasible
'10011111,14,6,infeasible
'00100010,29,2,feasible
'00110001,32,3,feasible
'00101001,30,3,feasible
'01100010,24,3,feasible
'00100110,23,3,feasible
'11000010,23,3,feasible
'10100001,22,3,feasible
'10100010,16,3,feasible
'01010010,16,3,feasible
'00101010,16,3,feasible
'00100011,15,3,feasible
'00110010,12,3,feasible
'01001010,9,3,feasible
'00111001,33,4,feasible
'11000101,31,4,feasible
'01100110,28,4,feasible
'10100101,26,4,feasible
'11000110,25,4,feasible
'01101001,25,4,feasible
'01110001,24,4,feasible
'01001101,22,4,feasible
'01010101,22,4,feasible
'01010110,20,4,feasible
'10101001,20,4,feasible
'00110110,17,4,feasible
'11000011,17,4,feasible
'10110001,17,4,feasible
'01001110,17,4,feasible
'01100011,16,4,feasible
'11100001,16,4,feasible
'00110011,16,4,feasible
'11100010,16,4,feasible
'10100110,15,4,feasible
'00101101,15,4,feasible
'00100111,15,4,feasible
'01001011,15,4,feasible
'01010011,14,4,feasible
'00110101,14,4,feasible
'00111010,12,4,feasible
'01110010,10,4,feasible
'11010010,10,4,feasible
'00101110,10,4,feasible
'00101011,9,4,feasible
'10100011,9,4,feasible
'01101010,8,4,feasible
'10101010,6,4,feasible
'10110010,6,4,feasible
'01011010,4,4,feasible
'11001010,4,4,feasible
'11100110,27,5,feasible
'01111001,26,5,feasible
'11000111,26,5,feasible
'01100111,25,5,feasible
'11001101,23,5,feasible
'01110110,22,5,feasible
'11110001,21,5,feasible
'01110101,20,5,feasible
'11010110,20,5,feasible
'01101110,20,5,feasible
'10101101,19,5,feasible
'11010101,19,5,feasible
'10110110,19,5,feasible
'11100101,19,5,feasible
'00111101,18,5,feasible
'10111001,18,5,feasible
'00101111,18,5,feasible
'01010111,18,5,feasible
'11100011,16,5,feasible
'01110011,16,5,feasible
'01001111,16,5,feasible
'11001110,15,5,feasible
'01011101,15,5,feasible
'10110101,15,5,feasible
'11110010,14,5,feasible
'11010011,12,5,feasible
'10100111,12,5,feasible
'11101010,11,5,feasible
'10110011,10,5,feasible
'01101101,10,5,feasible
'01011110,10,5,feasible
'01101011,10,5,feasible
'00111110,10,5,feasible
'11101001,10,5,feasible
'00111011,9,5,feasible
'10111010,9,5,feasible
'00110111,9,5,feasible
'01111010,7,5,feasible
'10101110,7,5,feasible
'01011011,7,5,feasible
'11001011,6,5,feasible
'11011010,6,5,feasible
'10101011,4,5,feasible
'11100111,29,6,feasible
'11110110,23,6,feasible
'11101101,18,6,feasible
'11010111,18,6,feasible
'11101110,17,6,feasible
'01110111,17,6,feasible
'11001111,17,6,feasible
'01101111,17,6,feasible
'11011101,16,6,feasible
'11110101,16,6,feasible
'11011110,15,6,feasible
'10110111,15,6,feasible
'11111001,13,6,feasible
'01111101,12,6,feasible
'10111101,12,6,feasible
'11110011,11,6,feasible
'01111011,11,6,feasible
'10111011,10,6,feasible
'11101011,8,6,feasible
'10101111,8,6,feasible
'01111110,8,6,feasible
'11011011,8,6,feasible
'10111110,7,6,feasible
'00111111,6,6,feasible
'11111010,5,6,feasible
'01011111,5,6,feasible
'11101111,19,7,feasible
'11110111,14,7,feasible
'11111110,12,7,feasible
'01111111,12,7,feasible
'11011111,10,7,feasible
'10111111,8,7,feasible
'11111011,8,7,feasible
'11111101,6,7,feasible
'11111111,9,8,feasible
