string,counts,energy_M,feasible
'10000111,12,4,infeasible
'10001101,12,4,infeasible
'11010001,12,4,infeasible
'10011100,11,4,infeasible
'10010110,10,4,infeasible
'10011010,10,4,infeasible
'01000111,10,4,infeasible
'00011110,9,4,infeasible
'00010111,8,4,infeasible
'10001110,6,4,infeasible
'00001111,5,4,infeasible
'10011101,28,5,infeasible
'11110100,28,5,infeasible
'11111000,26,5,infeasible
'11011001,23,5,infeasible
'11011100,22,5,infeasible
'01111100,15,5,infeasible
'11101100,14,5,infeasible
'10010111,13,5,infeasible
'10011011,12,5,infeasible
'10111100,10,5,infeasible
'10001111,9,5,infeasible
'10011110,7,5,infeasible
'00011111,6,5,infeasible
'11111100,19,6,infeasible
'10011111,8,6,infeasible
'00100010,13,2,feasible
'10100001,45,3,feasible
'00110001,36,3,feasible
'00100011,24,3,feasible
'00101001,20,3,feasible
'01001010,14,3,feasible
'00101010,12,3,feasible
'00110010,12,3,feasible
'00100110,10,3,feasible
'01100010,9,3,feasible
'11000010,7,3,feasible
'01010010,7,3,feasible
'10100010,6,3,feasible
'00111001,38,4,feasible
'11100001,27,4,feasible
'10100011,25,4,feasible
'11000101,24,4,feasible
'10101001,24,4,feasible
'00101101,24,4,feasible
'10100101,23,4,feasible
'01101010,20,4,feasible
'10110001,20,4,feasible
'01010101,20,4,feasible
'01101001,19,4,feasible
'00110011,19,4,feasible
'11000011,19,4,feasible
'00101110,18,4,feasible
'00110101,17,4,feasible
'01100011,17,4,feasible
'00111010,16,4,feasible
'01110001,13,4,feasible
'11001010,13,4,feasible
'00110110,12,4,feasible
'01010110,12,4,feasible
'01001011,11,4,feasible
'00101011,11,4,feasible
'01001110,11,4,feasible
'11100010,11,4,feasible
'01010011,10,4,feasible
'01001101,10,4,feasible
'10100110,9,4,feasible
'01011010,9,4,feasible
'00100111,8,4,feasible
'01100110,8,4,feasible
'01110010,8,4,feasible
'10110010,7,4,feasible
'10101010,7,4,feasible
'11010010,7,4,feasible
'11000110,4,4,feasible
'10111001,26,5,feasible
'01011101,25,5,feasible
'01111001,21,5,feasible
'10110101,21,5,feasible
'01110101,19,5,feasible
'10110011,18,5,feasible
'00111101,18,5,feasible
'11110001,18,5,feasible
'10111010,18,5,feasible
'11010101,17,5,feasible
'01101101,16,5,feasible
'11101001,15,5,feasible
'10100111,14,5,feasible
'01110110,14,5,feasible
'01011011,13,5,feasible
'01011110,12,5,feasible
'11001101,12,5,feasible
'11010110,11,5,feasible
'10110110,11,5,feasible
'11011010,11,5,feasible
'10101101,11,5,feasible
'10101110,10,5,feasible
'11101010,10,5,feasible
'01100111,10,5,feasible
'11100011,10,5,feasible
'11100101,10,5,feasible
'01111010,9,5,feasible
'00110111,9,5,feasible
'00101111,9,5,feasible
'11010011,9,5,feasible
'01001111,9,5,feasible
'00111110,9,5,feasible
'11110010,8,5,feasible
'11001110,8,5,feasible
'01110011,8,5,feasible
'01010111,7,5,feasible
'01101110,7,5,feasible
'01101011,7,5,feasible
'10101011,7,5,feasible
'11001011,6,5,feasible
'11100110,6,5,feasible
'11000111,5,5,feasible
'00111011,3,5,feasible
'01111101,21,6,feasible
'10111101,19,6,feasible
'11111001,17,6,feasible
'11011101,14,6,feasible
'11001111,14,6,feasible
'10101111,14,6,feasible
'11110101,13,6,feasible
'01110111,13,6,feasible
'10111011,12,6,feasible
'01011111,12,6,feasible
'11101101,12,6,feasible
'00111111,10,6,feasible
'01111110,10,6,feasible
'11110011,10,6,feasible
'11110110,9,6,feasible
'11101011,9,6,feasible
'01101111,9,6,feasible
'11111010,9,6,feasible
'11011110,9,6,feasible
'11011011,8,6,feasible
'11010111,8,6,feasible
'01111011,7,6,feasible
'11101110,6,6,feasible
'10110111,5,6,feasible
'11100111,5,6,feasible
'10111110,5,6,feasible
'11111101,20,7,feasible
'11011111,11,7,feasible
'11101111,8,7,feasible
'10111111,7,7,feasible
'11111110,7,7,feasible
'11111011,6,7,feasible
'11110111,3,7,feasible
'01111111,3,7,feasible
'11111111,11,8,feasible
